"","0","0.00015625","0.0003125","0.00046875","0.000625","0.00078125","0.0009375","0.00109375","0.00125","0.00140625","0.0015625","0.00171875","0.001875","0.00203125","0.0021875","0.00234375","0.0025","0.00265625","0.0028125","0.00296875","0.003125","0.00328125","0.0034375","0.00359375","0.00375","0.00390625","0.0040625","0.00421875","0.004375","0.00453125","0.0046875","0.00484375","0.005"
"0",0.9493125,0.949875,0.949875,0.9499375,0.94975,0.949625,0.9496875,0.9495,0.949625,0.9496875,0.94975,0.9496875,0.9494375,0.94925,0.9493125,0.9493125,0.94925,0.9490625,0.949125,0.949,0.948875,0.9484375,0.9485,0.9483125,0.9483125,0.9483125,0.9481875,0.9481875,0.94825,0.94825,0.948375,0.9485,0.9485
"0.0625",0.9493125,0.94975,0.949875,0.9498125,0.94975,0.9496875,0.949375,0.9494375,0.9494375,0.9495625,0.9495625,0.9495625,0.94925,0.9493125,0.9491875,0.94925,0.9491875,0.949125,0.9491875,0.9488125,0.9488125,0.9489375,0.94875,0.94875,0.948875,0.9489375,0.9490625,0.9490625,0.94875,0.9485,0.9485625,0.9485,0.9483125
"0.125",0.9493125,0.94975,0.9500625,0.9500625,0.9496875,0.949625,0.9495625,0.94925,0.94925,0.9494375,0.9495,0.9493125,0.949375,0.94925,0.949,0.9490625,0.948875,0.9486875,0.9486875,0.9491875,0.94925,0.9488125,0.948875,0.9488125,0.9486875,0.94875,0.9485625,0.9486875,0.9485625,0.9483125,0.948125,0.9481875,0.94775
"0.1875",0.9493125,0.94975,0.9498125,0.9500625,0.9496875,0.9498125,0.9493125,0.9491875,0.9491875,0.9493125,0.949375,0.9490625,0.949125,0.949,0.949,0.9489375,0.9490625,0.949375,0.9491875,0.9490625,0.9490625,0.9489375,0.9488125,0.948875,0.949,0.949,0.9488125,0.94875,0.9486875,0.9488125,0.9489375,0.9490625,0.9490625
"0.25",0.9493125,0.949625,0.94975,0.9500625,0.949875,0.9495,0.949375,0.949125,0.94925,0.9493125,0.949375,0.949375,0.949375,0.9493125,0.9495,0.94975,0.94975,0.9496875,0.9494375,0.9493125,0.9493125,0.9491875,0.949125,0.94925,0.949,0.94925,0.949375,0.949125,0.9493125,0.9495625,0.949625,0.949375,0.9491875
"0.3125",0.9493125,0.9495,0.9495625,0.9498125,0.9495625,0.9493125,0.9490625,0.949125,0.9494375,0.9495,0.949625,0.9494375,0.949625,0.949625,0.9498125,0.9496875,0.9495625,0.94975,0.9495,0.9494375,0.9493125,0.949375,0.94925,0.949375,0.9491875,0.949125,0.9491875,0.949,0.9489375,0.949,0.949125,0.9490625,0.9489375
"0.375",0.9493125,0.9495625,0.9496875,0.94975,0.9499375,0.9491875,0.94925,0.949375,0.9496875,0.949875,0.94975,0.9496875,0.9494375,0.9496875,0.94975,0.9496875,0.9496875,0.9495625,0.9495625,0.949375,0.9493125,0.9490625,0.949125,0.94925,0.9489375,0.94875,0.949,0.949,0.948875,0.948875,0.9488125,0.9486875,0.9485
"0.4375",0.9493125,0.9495625,0.94975,0.94975,0.949875,0.9491875,0.94925,0.9495625,0.95,0.9499375,0.9498125,0.9495625,0.9496875,0.9495625,0.9496875,0.949625,0.9493125,0.9495,0.949375,0.94925,0.949375,0.9490625,0.9490625,0.949,0.94875,0.94875,0.9489375,0.948875,0.9485,0.94875,0.9484375,0.9484375,0.948375
"0.5",0.9493125,0.9495625,0.949875,0.94975,0.949625,0.9491875,0.9491875,0.9499375,0.9499375,0.9501875,0.95,0.9501875,0.9500625,0.9500625,0.9498125,0.9494375,0.949375,0.9496875,0.9498125,0.9495,0.949375,0.949125,0.948875,0.949375,0.949125,0.9486875,0.948625,0.9484375,0.9485,0.9484375,0.9485625,0.9485625,0.94825
"0.5625",0.9493125,0.9495625,0.9498125,0.949875,0.9495625,0.9491875,0.94975,0.9501875,0.9500625,0.95,0.95,0.9501875,0.9499375,0.949625,0.9495625,0.9496875,0.949875,0.949875,0.9496875,0.9495,0.9493125,0.949375,0.949375,0.949125,0.94875,0.948375,0.9484375,0.948375,0.948375,0.948125,0.948,0.9478125,0.9478125
"0.625",0.9493125,0.9495625,0.94975,0.9499375,0.949625,0.9494375,0.9499375,0.95025,0.95025,0.9499375,0.9501875,0.94975,0.9496875,0.9498125,0.94975,0.9500625,0.9499375,0.94975,0.9496875,0.9495625,0.9496875,0.9491875,0.9489375,0.9485,0.948625,0.94825,0.94825,0.94775,0.947875,0.9476875,0.9478125,0.9475,0.9474375
"0.6875",0.9493125,0.9494375,0.9498125,0.9496875,0.9496875,0.9499375,0.95025,0.950125,0.950125,0.9500625,0.9498125,0.9499375,0.9500625,0.9500625,0.950125,0.950125,0.9496875,0.94975,0.9496875,0.9491875,0.9489375,0.9484375,0.9483125,0.9481875,0.948125,0.94775,0.9478125,0.9475,0.94725,0.94725,0.9473125,0.9471875,0.947125
"0.75",0.9493125,0.9494375,0.9498125,0.94975,0.9495625,0.9499375,0.9503125,0.9501875,0.9500625,0.9495625,0.94975,0.95025,0.950125,0.9503125,0.950125,0.949875,0.9498125,0.9494375,0.949,0.9485,0.9483125,0.9483125,0.9481875,0.947875,0.9475,0.9475625,0.947375,0.94725,0.94725,0.947125,0.9470625,0.947,0.9468125
"0.8125",0.9493125,0.949375,0.9499375,0.9498125,0.949625,0.9500625,0.9504375,0.9501875,0.9498125,0.9499375,0.9499375,0.9501875,0.9503125,0.9503125,0.9500625,0.95,0.9494375,0.9490625,0.94875,0.948375,0.9484375,0.9485,0.94775,0.9478125,0.9475,0.94725,0.9473125,0.9471875,0.9468125,0.947,0.947,0.946625,0.9465625
"0.875",0.9493125,0.94925,0.949875,0.9498125,0.949875,0.950125,0.9505,0.9500625,0.9498125,0.9499375,0.95,0.950375,0.9498125,0.9498125,0.95025,0.9494375,0.949,0.9486875,0.9485,0.9484375,0.9483125,0.9479375,0.947625,0.947375,0.94725,0.94725,0.946875,0.946625,0.946625,0.9468125,0.946375,0.946,0.94575
"0.9375",0.9493125,0.9495,0.94975,0.9500625,0.9500625,0.9503125,0.9499375,0.9500625,0.9500625,0.9500625,0.9501875,0.95,0.9494375,0.9500625,0.9495,0.949,0.94875,0.9488125,0.9486875,0.9481875,0.947875,0.947625,0.9475,0.9471875,0.946625,0.9468125,0.9465,0.9468125,0.946375,0.946,0.9455,0.945375,0.945125
"1",0.9493125,0.9495625,0.949875,0.9499375,0.9499375,0.95025,0.950125,0.9499375,0.9498125,0.9500625,0.95025,0.9495,0.9499375,0.9498125,0.949125,0.94875,0.9488125,0.9489375,0.94825,0.9480625,0.9479375,0.947625,0.947125,0.9466875,0.9464375,0.9465625,0.9466875,0.9461875,0.9458125,0.94525,0.9454375,0.9449375,0.9445
