"","0","0.003125","0.00625","0.009375","0.0125","0.015625","0.01875","0.021875","0.025","0.028125","0.03125","0.034375","0.0375","0.040625","0.04375","0.046875","0.05","0.053125","0.05625","0.059375","0.0625","0.065625","0.06875","0.071875","0.075","0.078125","0.08125","0.084375","0.0875","0.090625","0.09375","0.096875","0.1"
"0",0.714625,0.714625,0.7146875,0.71525,0.7159375,0.7159375,0.7165625,0.716875,0.7165,0.716375,0.71575,0.7155625,0.715375,0.715625,0.715625,0.7154375,0.7150625,0.715125,0.7150625,0.714625,0.715,0.71475,0.7143125,0.7143125,0.7141875,0.7143125,0.7136875,0.7139375,0.7138125,0.714,0.714125,0.7140625,0.7141875
"0.0625",0.714625,0.7145,0.7149375,0.715125,0.7159375,0.7163125,0.716125,0.715375,0.715625,0.7149375,0.714875,0.7144375,0.71475,0.7145625,0.713875,0.7140625,0.713375,0.713125,0.7130625,0.713125,0.7130625,0.713,0.7125,0.712125,0.7118125,0.7116875,0.7119375,0.712,0.711875,0.7111875,0.7113125,0.711125,0.7115625
"0.125",0.714625,0.714625,0.7144375,0.7153125,0.7150625,0.71525,0.7153125,0.714875,0.7145625,0.7139375,0.7135,0.7134375,0.7130625,0.712375,0.7125,0.71225,0.7118125,0.7111875,0.7111875,0.7113125,0.71075,0.7104375,0.71,0.7096875,0.7095625,0.7093125,0.7089375,0.708,0.7078125,0.7083125,0.7076875,0.707875,0.7073125
"0.1875",0.714625,0.7145,0.7146875,0.715,0.7151875,0.71475,0.714,0.713125,0.713,0.7128125,0.711875,0.7118125,0.7113125,0.7104375,0.7101875,0.7101875,0.71,0.7095,0.7094375,0.708875,0.7083125,0.7069375,0.706,0.7055625,0.7060625,0.7059375,0.7051875,0.705,0.7041875,0.7046875,0.7040625,0.703625,0.7029375
"0.25",0.714625,0.7144375,0.7150625,0.7150625,0.7145625,0.7130625,0.7128125,0.7123125,0.710875,0.711,0.7106875,0.7100625,0.709875,0.7091875,0.708875,0.7075,0.7065625,0.70625,0.7060625,0.70575,0.704625,0.704,0.7033125,0.702875,0.703,0.702875,0.7029375,0.7030625,0.7028125,0.702875,0.703,0.702125,0.701625
"0.3125",0.714625,0.7144375,0.7148125,0.714875,0.7129375,0.7126875,0.711625,0.710625,0.7101875,0.70975,0.70875,0.7084375,0.7075625,0.7060625,0.706125,0.7054375,0.70475,0.7043125,0.7039375,0.703625,0.703,0.703,0.703125,0.703125,0.703,0.7015,0.7018125,0.702,0.7024375,0.701625,0.7010625,0.701,0.7010625
"0.375",0.714625,0.7143125,0.714375,0.714,0.7128125,0.7115,0.7109375,0.7101875,0.709,0.7083125,0.707,0.7063125,0.7053125,0.7051875,0.7044375,0.7043125,0.70375,0.7035625,0.703,0.703,0.7016875,0.7018125,0.701625,0.7018125,0.7021875,0.7024375,0.702125,0.700625,0.7000625,0.700125,0.7004375,0.7004375,0.7005625
"0.4375",0.714625,0.7141875,0.714625,0.713125,0.712125,0.711125,0.71,0.7090625,0.708,0.707,0.705625,0.704375,0.7043125,0.7045625,0.703625,0.7035625,0.703125,0.7019375,0.702125,0.702,0.702875,0.703,0.7021875,0.7006875,0.699875,0.7005625,0.7,0.699875,0.6983125,0.6978125,0.6976875,0.6976875,0.697875
"0.5",0.714625,0.7144375,0.714125,0.71275,0.711625,0.710375,0.708875,0.708,0.707,0.7049375,0.70425,0.705125,0.7041875,0.7025,0.70325,0.70225,0.7024375,0.7026875,0.7035625,0.7024375,0.7004375,0.6999375,0.7008125,0.6999375,0.6993125,0.698,0.698,0.6976875,0.6975625,0.6970625,0.6961875,0.69575,0.6970625
