"","0","0.00015625","0.0003125","0.00046875","0.000625","0.00078125","0.0009375","0.00109375","0.00125","0.00140625","0.0015625","0.00171875","0.001875","0.00203125","0.0021875","0.00234375","0.0025","0.00265625","0.0028125","0.00296875","0.003125","0.00328125","0.0034375","0.00359375","0.00375","0.00390625","0.0040625","0.00421875","0.004375","0.00453125","0.0046875","0.00484375","0.005"
"0",0.924375,0.924041666666667,0.923916666666667,0.924125,0.924125,0.924375,0.924625,0.924583333333333,0.924458333333333,0.924291666666667,0.924208333333333,0.924083333333333,0.924166666666667,0.924208333333333,0.924208333333333,0.924291666666667,0.924291666666667,0.924125,0.923958333333333,0.924041666666667,0.924041666666667,0.924083333333333,0.924166666666667,0.924,0.923916666666667,0.924,0.923833333333333,0.923666666666667,0.9235,0.923541666666667,0.923458333333333,0.9235,0.923416666666667
"0.0625",0.924375,0.924083333333333,0.924041666666667,0.924291666666667,0.924333333333333,0.9245,0.924458333333333,0.924708333333333,0.92475,0.924583333333333,0.9245,0.92425,0.924416666666667,0.924208333333333,0.924041666666667,0.924083333333333,0.924,0.923916666666667,0.923708333333333,0.92375,0.92375,0.923791666666667,0.923875,0.923958333333333,0.924,0.923916666666667,0.92425,0.924291666666667,0.92425,0.92425,0.924208333333333,0.924208333333333,0.924083333333333
"0.125",0.924375,0.924041666666667,0.924166666666667,0.9245,0.9245,0.92475,0.925,0.924916666666667,0.924833333333333,0.924583333333333,0.924416666666667,0.924375,0.924416666666667,0.924291666666667,0.924041666666667,0.924083333333333,0.924208333333333,0.924458333333333,0.9245,0.9245,0.9245,0.924541666666667,0.924458333333333,0.924416666666667,0.924541666666667,0.924833333333333,0.924958333333333,0.924958333333333,0.924916666666667,0.924875,0.924666666666667,0.924291666666667,0.924291666666667
"0.1875",0.924375,0.924125,0.924375,0.924541666666667,0.924666666666667,0.925083333333333,0.925208333333333,0.924916666666667,0.92475,0.924833333333333,0.92475,0.924583333333333,0.924375,0.924375,0.924416666666667,0.924583333333333,0.924541666666667,0.92475,0.924833333333333,0.924916666666667,0.925083333333333,0.924833333333333,0.924916666666667,0.924875,0.924708333333333,0.924458333333333,0.924541666666667,0.9245,0.924333333333333,0.924166666666667,0.924166666666667,0.923958333333333,0.923625
"0.25",0.924375,0.924166666666667,0.924375,0.924583333333333,0.924791666666667,0.925041666666667,0.925041666666667,0.924916666666667,0.924708333333333,0.92475,0.924666666666667,0.924541666666667,0.924708333333333,0.92475,0.924791666666667,0.925,0.924958333333333,0.924875,0.924791666666667,0.924791666666667,0.924625,0.924541666666667,0.924416666666667,0.924416666666667,0.924375,0.924041666666667,0.923666666666667,0.923333333333333,0.923041666666667,0.922666666666667,0.92275,0.922333333333333,0.92225
"0.3125",0.924375,0.924208333333333,0.924458333333333,0.924708333333333,0.924958333333333,0.924958333333333,0.924875,0.925041666666667,0.92475,0.924833333333333,0.924916666666667,0.924791666666667,0.92475,0.924791666666667,0.924666666666667,0.924708333333333,0.924541666666667,0.92425,0.924375,0.924416666666667,0.924083333333333,0.924125,0.923916666666667,0.923333333333333,0.92325,0.922791666666667,0.922625,0.9225,0.922166666666667,0.921916666666667,0.921916666666667,0.92175,0.92175
"0.375",0.924375,0.924208333333333,0.924541666666667,0.924666666666667,0.925041666666667,0.925041666666667,0.924958333333333,0.925,0.925041666666667,0.924875,0.924541666666667,0.9245,0.924583333333333,0.9245,0.92425,0.924166666666667,0.924208333333333,0.924291666666667,0.924,0.923875,0.923333333333333,0.923083333333333,0.922708333333333,0.92225,0.922041666666667,0.921666666666667,0.921666666666667,0.921583333333333,0.921625,0.921583333333333,0.921458333333333,0.921,0.920625
"0.4375",0.924375,0.92425,0.924583333333333,0.924666666666667,0.924958333333333,0.925125,0.925041666666667,0.924833333333333,0.924958333333333,0.924583333333333,0.9245,0.924541666666667,0.924208333333333,0.924375,0.924166666666667,0.923958333333333,0.92375,0.923666666666667,0.923208333333333,0.922958333333333,0.922333333333333,0.921916666666667,0.921541666666667,0.921541666666667,0.921541666666667,0.921583333333333,0.921625,0.921083333333333,0.92075,0.920458333333333,0.920416666666667,0.92,0.919708333333333
"0.5",0.924375,0.92425,0.924583333333333,0.924791666666667,0.925333333333333,0.924958333333333,0.925125,0.924791666666667,0.924708333333333,0.924666666666667,0.924416666666667,0.924083333333333,0.923791666666667,0.923958333333333,0.923666666666667,0.923416666666667,0.92325,0.922833333333333,0.922375,0.922083333333333,0.921625,0.921666666666667,0.921666666666667,0.921375,0.921291666666667,0.920875,0.920791666666667,0.920333333333333,0.919625,0.919125,0.918958333333333,0.918416666666667,0.918541666666667
